,step,x,y,z,person
542,16.73,-2.3018,9.3436,0.0,1
543,16.76,-2.261,9.3844,-0.040861,1
544,16.79,-2.2201,9.3436,-0.040861,1
545,16.82,-2.1793,9.2346,0.040861,1
546,16.85,-2.2201,9.3027,0.19068,1
547,16.88,-2.3699,9.4253,0.19068,1
548,16.91,-2.5334,9.5342,0.14982,1
549,16.94,-2.4108,9.5751,-0.040861,1
550,16.97,-2.3427,9.4253,-0.040861,1
551,17.0,-2.3018,9.3436,0.0,1
552,17.03,-2.3699,9.3436,0.10895999999999999,1
553,17.06,-2.3427,9.3844,0.10895999999999999,1
554,17.09,-2.2201,9.3436,0.040861,1
555,17.121,-2.2201,9.3436,-0.040861,1
556,17.15,-2.3018,9.3436,0.040861,1
557,17.18,-2.261,9.2755,0.081722,1
558,17.21,-2.3427,9.3027,0.081722,1
559,17.24,-2.3427,9.3844,0.081722,1
560,17.27,-2.3427,9.3844,0.19068,1
561,17.3,-2.3699,9.2755,0.10895999999999999,1
562,17.33,-2.3699,9.3027,0.14982,1
563,17.36,-2.3427,9.4253,0.27241,1
564,17.391,-2.4108,9.507,0.14982,1
565,17.42,-2.5334,9.616,0.10895999999999999,1
566,17.45,-2.5606,9.6568,0.31327,1
567,17.48,-2.4108,9.616,0.31327,1
568,17.51,-2.3018,9.4253,0.31327,1
569,17.56,-2.3018,9.1937,0.34051,1
570,17.59,-2.5334,9.112,0.34051,1
571,17.62,-2.4925,9.0439,0.42223,1
572,17.65,-2.5606,8.9622,0.46308999999999995,1
573,17.68,-2.6015,8.9622,0.42223,1
574,17.71,-2.4108,8.8124,0.50395,1
575,17.74,-2.4925,8.8941,0.5311899999999999,1
576,17.77,-2.4108,8.54,0.76274,1
577,17.8,-2.1793,8.54,0.46308999999999995,1
578,17.83,-2.2201,8.9622,0.34051,1
579,17.86,-2.4108,9.2755,0.42223,1
580,17.89,-2.4517,9.507,0.10895999999999999,1
581,17.92,-2.3699,9.5342,-0.040861,1
582,17.95,-2.1112,9.3027,0.081722,1
583,17.98,-1.757,9.1529,0.081722,1
584,18.01,-1.6072,9.0439,0.040861,1
585,18.04,-1.3757,9.2755,-0.14982,1
586,18.07,-1.6889,9.8066,-0.29965,1
587,18.1,-2.0703,10.311,-0.29965,1
588,18.13,-2.1384,10.229,-0.5311899999999999,1
589,18.16,-2.4108,10.079,-0.72188,1
590,18.19,-2.4517,10.338,-1.3348,1
591,18.22,-2.3018,11.114,-2.3699,1
592,18.25,-2.3427,11.727,-3.0646,1
593,18.28,-2.261,10.883,-2.7513,1
594,18.31,-2.1112,8.9213,-2.3427,1
595,18.34,-2.1384,7.3141,-2.3018,1
596,18.37,-2.6423,7.3958,-2.9829,1
597,18.4,-3.2144,8.8124,-4.0589,1
598,18.43,-3.6775,10.079,-5.202999999999999,1
599,18.46,-3.6366,9.9565,-4.5628,1
600,18.49,-2.9556,9.1937,-2.7241,1
601,18.52,-2.2201,8.1586,-0.91256,1
602,18.55,-2.4925,8.0496,0.6946399999999999,1
603,18.58,-2.7513,7.6274,-0.5311899999999999,1
604,18.61,-2.6832,7.5457,-1.7979,1
605,18.64,-2.7922,8.0088,-2.8739,1
606,18.67,-3.0646,7.9270000000000005,-3.5958,1
607,18.7,-3.5685,7.9270000000000005,-3.0646,1
608,18.73,-4.0997,8.3901,-1.8387,1
609,18.76,-4.4402,8.9622,-0.23155,1
610,18.79,-4.1406,9.5751,-0.14982,1
611,18.82,-3.5958,10.379000000000001,-1.4982,1
612,18.85,-3.8682,11.114,-1.5663,1
613,18.88,-4.4811,11.877,-2.4517,1
614,18.91,-4.4811,11.918,-3.5685,1
615,18.94,-2.4925,10.338,-3.7865,1
616,18.97,-0.14982,9.5751,-3.5958,1
617,19.0,1.0759999999999998,10.27,-3.1054,1
618,19.03,1.6889,10.76,-3.2553,1
619,19.06,0.6946399999999999,10.229,-1.8796,1
620,19.09,-0.57205,8.5808,-0.27241,1
621,19.12,-1.6072,7.3141,-1.0351,1
622,19.15,-2.3018,6.7012,-1.757,1
623,19.18,-2.7922,5.8976,-1.0351,1
624,19.211,-2.8739,6.0883,-0.6946399999999999,1
625,19.24,-2.1112,7.355,-0.99429,1
626,19.27,-1.4165,8.1177,-0.99429,1
627,19.3,-1.3757,8.9213,0.42223,1
628,19.33,-3.1054,9.8884,0.8853200000000001,1
629,19.36,-3.2144,10.529000000000002,-0.61292,1
630,19.39,-2.4108,11.877,-1.6072,1
631,19.42,-1.9205,12.870999999999999,-2.7513,1
632,19.45,-1.9886,12.762,-4.2495,1
633,19.48,-2.9556,12.64,-3.5685,1
634,19.51,-3.2961,10.27,-2.7241,1
635,19.54,-3.3642,8.9622,-3.1735,1
636,19.57,-4.8216,10.079,-3.8682,1
637,19.6,-5.4754,10.079,-3.7865,1
638,19.63,-3.909,8.4991,-4.3994,1
639,19.68,-1.8796,7.2733,-4.9033,1
640,19.71,-0.84446,7.1643,-2.7922,1
641,19.74,-1.6481,6.8238,1.9886,1
642,19.77,-1.9886,5.7069,1.9886,1
643,19.8,-1.3757,5.7886,-1.757,1
644,19.83,-1.6072,7.0145,-2.7513,1
645,19.86,-2.6015,8.1177,-1.9477,1
646,19.89,-3.9771,8.9622,-1.9205,1
647,19.92,-5.4754,10.079,-1.2667,1
648,19.95,-5.3256,11.182,-0.8036,1
649,19.98,-4.522,12.367,-1.5663,1
650,20.01,-4.3994,12.681,-2.6832,1
651,20.04,-3.5958,11.373,-3.1735,1
652,20.07,-1.4165,10.42,-2.9829,1
653,20.1,0.27241,11.495999999999999,-1.9205,1
654,20.13,1.1169,12.64,-0.72188,1
655,20.16,0.34051,11.305,-2.2201,1
656,20.19,-0.6946399999999999,7.5865,-2.5606,1
657,20.22,-1.2667,5.4073,-1.7979,1
658,20.25,-2.0294,5.3256,-0.8853200000000001,1
659,20.28,-3.1463,5.1349,0.95342,1
660,20.31,-2.9556,5.6661,0.57205,1
661,20.34,-2.1112,6.8238,-0.5311899999999999,1
662,20.37,-1.9886,7.8181,-0.5311899999999999,1
663,20.4,-3.0237,8.6217,0.27241,1
664,20.43,-3.9771,9.9156,0.0,1
665,20.46,-3.5958,11.564,-0.91256,1
666,20.49,-3.2144,12.681,-0.99429,1
667,20.52,-3.5277,13.402000000000001,-2.3699,1
668,20.55,-3.9499,13.525,-3.5277,1
669,20.58,-3.6775,10.992,-3.5277,1
670,20.61,-3.2961,9.5342,-3.6775,1
671,20.64,-4.7126,10.12,-4.1406,1
672,20.67,-5.8159,10.147,-3.6775,1
673,20.7,-4.8216,8.3493,-3.5958,1
674,20.73,-2.9829,6.6604,-3.1463,1
675,20.76,-1.5663,5.7478,-2.2201,1
676,20.79,-1.8796,5.9793,0.0,1
677,20.82,-3.0646,5.6661,3.1735,1
678,20.85,-2.3699,4.9033,0.040861,1
679,20.88,-2.0703,6.4424,-1.9205,1
680,20.91,-2.6015,8.1995,-2.1793,1
681,20.94,-4.0589,9.3844,-2.6015,1
682,20.97,-5.6661,10.42,-2.7241,1
683,21.0,-6.279,10.992,-1.7298,1
684,21.03,-5.9793,12.149000000000001,0.31327,1
685,21.06,-5.0123,12.762,-1.3757,1
686,21.09,-3.8682,11.373,-2.7241,1
687,21.12,-1.7979,10.651,-3.5277,1
688,21.15,-0.081722,11.686,-3.8682,1
689,21.18,0.6946399999999999,12.217,-3.1735,1
690,21.21,0.081722,10.46,-1.3757,1
691,21.24,-1.3757,7.5865,0.0,1
692,21.27,-2.2201,5.5571,-0.8853200000000001,1
693,21.301,-2.9148,5.5162,-0.91256,1
694,21.33,-3.6775,5.3256,-0.081722,1
695,21.36,-3.1054,5.6252,0.76274,1
696,21.39,-2.261,6.5514,0.65378,1
697,21.42,-1.9886,7.4639999999999995,-0.19068,1
698,21.45,-2.5606,8.4991,-0.50395,1
699,21.48,-4.0589,9.8884,-0.76274,1
700,21.51,-4.2495,12.149000000000001,-1.0759999999999998,1
701,21.54,-3.6366,13.565999999999999,-1.1169,1
702,21.57,-3.7865,13.866,-1.8796,1
703,21.6,-3.3369999999999997,12.79,-3.5958,1
704,21.63,-2.9829,10.038,-4.0589,1
705,21.66,-3.5958,9.0439,-4.1814,1
706,21.69,-5.6661,9.6568,-4.3313,1
707,21.72,-6.9328,9.5751,-2.8739,1
708,21.75,-5.2438,7.8589,-1.8796,1
709,21.78,-2.7513,6.4424,-2.1384,1
710,21.81,-0.99429,6.1292,-2.1384,1
711,21.84,-0.65378,6.0474,0.040861,1
712,21.87,-1.5255,5.5571,3.1735,1
713,21.9,-1.4982,5.093999999999999,0.23155,1
714,21.93,-1.9477,6.9736,-2.1384,1
715,21.97,-3.2961,9.003,-2.1384,1
716,22.02,-5.7478,10.187999999999999,-2.5606,1
717,22.05,-7.4367,11.835999999999999,-0.14982,1
718,22.08,-6.3198,12.953,-0.040861,1
719,22.11,-5.0531,12.068,-2.7513,1
720,22.14,-2.3427,11.114,-3.4868,1
721,22.17,0.081722,11.754000000000001,-4.2087,1
722,22.2,1.3348,12.449000000000002,-3.4051,1
723,22.23,0.72188,12.299000000000001,-0.8853200000000001,1
724,22.26,-1.3757,9.507,1.1441,1
725,22.29,-2.4108,5.6661,-0.65378,1
726,22.32,-3.3642,4.3313,-1.5663,1
727,22.35,-3.7592,3.6775,-0.84446,1
728,22.38,-3.5958,4.018,0.57205,1
729,22.41,-3.0646,5.5162,1.0759999999999998,1
730,22.44,-2.4108,7.0826,0.0,1
731,22.47,-2.261,9.003,-0.38137,1
732,22.5,-3.5958,11.345999999999998,0.31327,1
733,22.53,-3.8682,13.062000000000001,-0.38137,1
734,22.56,-4.1406,13.144,-1.3076,1
735,22.59,-4.6309,12.953,-2.833,1
736,22.62,-3.9499,11.114,-3.6366,1
737,22.65,-2.7922,9.4253,-3.2961,1
738,22.680999999999997,-3.2961,9.3844,-3.2553,1
739,22.71,-6.0202,10.651,-3.7592,1
740,22.74,-7.2052,11.032,-3.1735,1
741,22.77,-4.6309,8.6217,-3.0237,1
742,22.8,-1.9886,7.0145,-2.8739,1
743,22.83,-0.76274,6.279,-0.57205,1
744,22.86,-1.0351,5.5571,3.5958,1
745,22.89,-1.1441,4.1406,1.1169,1
746,22.92,-1.1169,4.7944,-1.5663,1
747,22.951,-1.8796,6.4697,-1.9477,1
748,22.98,-3.3369999999999997,8.3901,-2.1793,1
749,23.01,-5.3256,9.9565,-1.8796,1
750,23.04,-6.8238,11.564,0.8036,1
751,23.07,-5.9385,13.905999999999999,-1.0351,1
752,23.101,-5.7478,14.86,-3.1735,1
753,23.13,-2.3427,12.912,-3.2553,1
754,23.16,0.10895999999999999,13.062000000000001,-4.1406,1
755,23.19,0.8853200000000001,13.020999999999999,-2.5606,1
756,23.22,-0.14982,11.345999999999998,-0.38137,1
757,23.25,-1.757,8.431000000000001,-1.7979,1
758,23.28,-2.7513,5.8295,-2.1384,1
759,23.31,-3.5277,4.6718,-0.29965,1
760,23.34,-3.4459,4.2087,1.2258,1
761,23.37,-2.4108,3.9908,0.31327,1
762,23.4,-1.7979,4.7535,-0.50395,1
763,23.43,-1.8387,6.0883,-0.38137,1
764,23.46,-2.3427,7.4639999999999995,1.1441,1
765,23.49,-3.1463,9.003,1.185,1
766,23.52,-3.3369999999999997,10.61,-0.34051,1
767,23.55,-3.4459,12.367,-1.2258,1
768,23.58,-5.3664,14.247,-3.1735,1
769,23.61,-5.4345,14.097000000000001,-4.2904,1
770,23.64,-3.9771,12.068,-4.3313,1
771,23.67,-4.3313,11.222999999999999,-4.0589,1
772,23.7,-6.6331,11.795,-3.6366,1
773,23.73,-7.3958,11.345999999999998,-1.9205,1
774,23.76,-4.2087,8.1995,-2.0294,1
775,23.79,-1.0759999999999998,5.8295,-1.757,1
776,23.82,-0.38137,4.9442,-0.84446,1
777,23.85,-0.76274,3.8682,0.61292,1
778,23.88,-0.61292,3.4051,0.38137,1
779,23.91,-0.76274,4.985,-0.91256,1
780,23.94,-1.9477,6.851,-1.7298,1
781,23.97,-3.4459,8.4719,-2.1384,1
782,24.0,-5.5162,10.079,-2.1112,1
783,24.03,-7.4367,11.222999999999999,-0.040861,1
784,24.06,-7.6546,12.98,-0.8853200000000001,1
785,24.09,-7.355,14.600999999999999,-3.2553,1
786,24.12,-4.3721,13.184000000000001,-3.4051,1
787,24.15,-0.84446,10.924000000000001,-3.3369999999999997,1
788,24.18,1.5391,11.455,-1.8387,1
789,24.21,1.6889,11.727,-0.38137,1
790,24.24,0.57205,9.9973,-0.95342,1
791,24.27,-1.4165,7.5048,-2.1384,1
792,24.3,-2.0703,5.4345,-1.5663,1
793,24.33,-2.833,4.3313,-0.8036,1
794,24.36,-3.9499,4.1406,0.19068,1
795,24.39,-3.4459,5.0531,0.61292,1
796,24.42,-2.0703,6.3607,0.081722,1
797,24.45,-1.6072,7.8589,0.10895999999999999,1
798,24.48,-2.1793,9.3436,0.76274,1
799,24.51,-3.7184,10.147,0.27241,1
800,24.54,-3.1735,11.686,-0.8853200000000001,1
801,24.57,-2.3699,13.525,-1.4574,1
802,24.6,-2.7241,14.329,-3.5277,1
803,24.63,-2.7922,13.103,-4.5901,1
804,24.66,-3.1735,11.373,-4.1406,1
805,24.69,-4.3313,10.950999999999999,-4.1814,1
806,24.72,-6.851,11.564,-3.7184,1
807,24.75,-7.355,10.529000000000002,-3.1735,1
808,24.78,-4.5901,8.0496,-3.2144,1
809,24.81,-1.9205,6.4697,-3.0646,1
810,24.84,-0.5311899999999999,5.7886,-2.4925,1
811,24.87,-0.27241,5.1757,-1.2258,1
812,24.9,-0.29965,4.522,0.38137,1
813,24.93,-0.19068,5.6252,0.040861,1
814,24.96,-0.46308999999999995,7.5048,-1.6481,1
815,24.99,-1.6481,8.9213,-2.1793,1
816,25.02,-3.8682,10.76,-2.3018,1
817,25.05,-6.3607,12.599,-1.9886,1
818,25.08,-7.6955,14.097000000000001,-1.6481,1
819,25.11,-6.17,13.716,-2.4517,1
820,25.14,-1.6889,10.76,-3.5277,1
821,25.17,2.0703,9.6568,-4.522,1
822,25.2,4.5628,11.877,-3.5685,1
823,25.23,4.3313,13.144,-2.261,1
824,25.26,0.95342,11.455,-0.081722,1
825,25.29,-2.6832,8.2403,-1.0351,1
826,25.32,-3.9499,5.598,-0.76274,1
827,25.35,-4.2087,3.7865,0.27241,1
828,25.38,-3.2961,3.4868,-0.29965,1
829,25.41,-2.1112,4.4811,-0.040861,1
830,25.44,-1.185,5.7886,-0.23155,1
831,25.47,-0.91256,7.5457,-0.84446,1
832,25.5,-1.6481,9.507,-0.10895999999999999,1
833,25.53,-2.6015,11.605,-0.57205,1
834,25.56,-2.3018,13.988,-1.9477,1
835,25.59,-3.2553,14.792,-4.0997,1
836,25.62,-4.2495,12.681,-4.7535,1
837,25.65,-3.7592,10.038,-3.2144,1
838,25.68,-3.5958,10.42,-3.4459,1
839,25.71,-5.1349,12.217,-4.4402,1
840,25.74,-5.1349,11.877,-6.2109,1
841,25.77,-3.1735,8.3493,-5.8567,1
842,25.8,-2.1384,6.7421,-3.1054,1
843,25.83,-1.0759999999999998,6.279,-1.1169,1
844,25.86,-0.76274,5.7886,2.1519999999999997,1
845,25.89,-1.2258,4.018,1.8796,1
846,25.92,-0.95342,3.5685,-0.27241,1
847,25.95,-0.57205,5.8295,-2.0703,1
848,25.98,-1.3076,8.1177,-3.5958,1
849,26.01,-3.1054,10.27,-3.4868,1
850,26.04,-5.9385,12.299000000000001,-1.6889,1
851,26.07,-6.9736,12.870999999999999,0.95342,1
852,26.1,-5.4345,13.334000000000001,-0.72188,1
853,26.13,-3.1735,12.068,-3.1735,1
854,26.16,-0.50395,10.46,-4.3994,1
855,26.19,1.9477,11.414000000000001,-3.5277,1
856,26.22,2.4108,13.825,-0.27241,1
857,26.25,0.040861,11.959000000000001,0.10895999999999999,1
858,26.28,-1.6481,7.5865,-2.3699,1
859,26.31,-2.5606,5.2438,-2.3699,1
860,26.34,-3.4051,4.6037,-0.76274,1
861,26.37,-3.4868,4.0997,1.3076,1
862,26.4,-2.6423,4.8625,1.1441,1
863,26.43,-1.9205,6.3607,0.65378,1
864,26.46,-1.7298,8.0496,0.081722,1
865,26.49,-2.4925,9.0848,0.14982,1
866,26.52,-3.5277,10.800999999999998,-0.72188,1
867,26.55,-3.0646,13.797,-2.1793,1
868,26.58,-3.2144,15.241,-3.7865,1
869,26.61,-3.4868,13.525,-3.909,1
870,26.64,-3.2553,10.692,-3.2553,1
871,26.67,-3.3369999999999997,9.6977,-3.7865,1
872,26.7,-5.6252,10.61,-4.4811,1
873,26.73,-7.0826,10.950999999999999,-4.7535,1
874,26.76,-5.093999999999999,8.1177,-4.7126,1
875,26.79,-2.833,6.279,-2.4108,1
876,26.82,-1.3076,5.6661,-1.3757,1
877,26.85,-0.6946399999999999,5.9793,0.99429,1
878,26.88,-0.91256,5.4073,2.2201,1
879,26.91,-1.1441,4.2087,0.34051,1
880,26.94,-1.2667,5.6252,-1.5663,1
881,26.97,-2.1112,8.2812,-2.9556,1
882,27.0,-3.8682,10.42,-4.2495,1
883,27.03,-5.8976,12.027000000000001,-3.2961,1
884,27.06,-7.355,12.64,1.3348,1
885,27.09,-6.4697,12.912,0.57205,1
886,27.12,-4.4402,11.414000000000001,-2.7241,1
887,27.15,-1.0759999999999998,9.4253,-4.2495,1
888,27.18,1.2667,10.079,-5.0123,1
889,27.22,2.3427,13.402000000000001,-1.7298,1
890,27.25,-0.76274,13.020999999999999,0.99429,1
891,27.28,-2.3427,8.0769,-2.1793,1
892,27.31,-3.1054,5.2847,-2.1793,1
893,27.34,-4.0589,4.1406,-0.50395,1
894,27.37,-3.9771,3.5685,0.50395,1
895,27.4,-2.9556,3.7592,0.31327,1
896,27.43,-1.8796,5.2166,0.23155,1
897,27.46,-1.4574,7.5457,-0.081722,1
898,27.49,-2.1384,9.8475,0.27241,1
899,27.52,-3.8682,11.877,-0.57205,1
900,27.55,-4.5628,13.825,-3.3369999999999997,1
901,27.58,-4.8216,14.41,-4.7126,1
902,27.61,-3.7184,12.681,-4.0589,1
903,27.64,-2.833,11.959000000000001,-4.2087,1
904,27.67,-4.0997,12.912,-5.093999999999999,1
905,27.7,-6.2109,12.367,-5.202999999999999,1
906,27.73,-6.0474,9.0848,-4.6718,1
907,27.76,-4.4811,6.3607,-2.3018,1
908,27.79,-2.6832,4.6309,-1.3757,1
909,27.82,-1.0759999999999998,4.2087,-0.84446,1
910,27.85,-0.61292,4.4402,0.61292,1
911,27.88,-0.76274,4.2904,0.95342,1
912,27.91,-0.91256,5.5162,-0.38137,1
913,27.94,-1.3757,7.7772,-2.3427,1
914,27.97,-2.7922,9.5751,-3.4459,1
915,28.0,-5.0531,11.305,-3.7592,1
916,28.03,-6.851,11.959000000000001,-2.9556,1
917,28.06,-8.1177,12.912,0.42223,1
918,28.09,-7.3141,13.293,-0.8853200000000001,1
919,28.12,-3.7592,11.264000000000001,-2.2201,1
920,28.15,0.31327,10.147,-3.3642,1
921,28.18,3.5277,12.299000000000001,-2.5334,1
922,28.21,1.8387,13.020999999999999,-1.3757,1
923,28.24,-0.8853200000000001,9.8475,-0.95342,1
924,28.27,-2.1384,6.5922,-1.1441,1
925,28.3,-2.9556,3.9908,-0.14982,1
926,28.33,-4.018,3.1735,0.34051,1
927,28.36,-3.9499,3.6366,0.34051,1
928,28.39,-3.2144,5.0531,0.23155,1
929,28.42,-2.6832,6.4697,-0.29965,1
930,28.45,-2.9148,8.1586,0.27241,1
931,28.48,-4.6309,9.9973,1.2667,1
932,28.51,-4.1814,11.414000000000001,-0.65378,1
933,28.54,-2.9148,13.675,-2.9556,1
934,28.57,-4.2087,14.792,-3.7865,1
935,28.6,-4.522,12.83,-1.7979,1
936,28.63,-3.5685,9.8066,-2.4108,1
937,28.66,-3.5685,9.6568,-3.2144,1
938,28.691,-5.7478,11.222999999999999,-4.0997,1
939,28.72,-7.5048,11.727,-3.7592,1
940,28.75,-5.8976,8.6625,-3.1735,1
941,28.78,-3.3369999999999997,6.3198,-2.0294,1
942,28.81,-1.185,4.8216,-1.4982,1
943,28.84,-0.23155,4.8625,-0.42223,1
944,28.87,-0.57205,4.9442,1.8387,1
945,28.9,-1.5255,5.0531,0.6946399999999999,1
946,28.93,-2.3699,6.851,-2.0703,1
947,28.96,-3.9771,8.6625,-3.0237,1
948,28.99,-5.7478,9.616,-2.6832,1
949,29.02,-7.5457,10.924000000000001,-1.9886,1
950,29.05,-7.4367,12.64,0.27241,1
951,29.08,-6.4016,14.056,-0.50395,1
952,29.11,-5.2847,12.681,-3.1735,1
953,29.14,-2.261,10.692,-3.4459,1
954,29.17,0.46308999999999995,10.147,-4.522,1
955,29.2,1.4982,11.140999999999998,-3.1463,1
956,29.23,0.14982,11.305,0.6946399999999999,1
957,29.26,-1.8387,8.6625,-0.5311899999999999,1
958,29.29,-3.0237,5.5162,-1.7298,1
959,29.32,-3.4868,3.909,-1.3076,1
960,29.35,-3.8273,3.7592,-0.61292,1
961,29.38,-3.4868,4.522,0.42223,1
962,29.41,-3.0237,6.0474,0.95342,1
963,29.44,-3.1735,7.4367,0.46308999999999995,1
964,29.47,-3.9499,8.5808,-0.040861,1
965,29.5,-5.1757,11.073,-0.27241,1
966,29.53,-4.9442,14.015,-0.8036,1
967,29.56,-4.8625,14.751,-2.2201,1
968,29.59,-4.7944,13.253,-3.5277,1
969,29.62,-3.7592,10.079,-3.5277,1
970,29.65,-3.909,9.507,-3.8273,1
971,29.68,-6.2109,10.12,-4.0589,1
972,29.71,-7.8181,9.7249,-3.1735,1
973,29.74,-6.7421,7.9679,-2.7241,1
974,29.77,-3.6775,6.4016,-2.5334,1
975,29.8,-1.6889,5.6661,-1.8796,1
976,29.83,-1.2667,5.7886,0.040861,1
977,29.86,-1.757,4.4811,3.1463,1
978,29.89,-1.5255,4.018,0.99429,1
979,29.92,-1.4165,6.2381,-1.6072,1
980,29.95,-3.1054,8.54,-2.7513,1
981,29.98,-5.6252,9.7658,-2.9829,1
982,30.01,-8.1177,10.883,-2.4517,1
983,30.04,-8.4719,12.599,-0.57205,1
984,30.07,-7.5457,13.988,-1.6481,1
985,30.1,-5.9385,12.681,-3.0646,1
986,30.13,-2.1384,10.76,-2.9556,1
987,30.16,0.65378,10.842,-3.3369999999999997,1
988,30.19,1.2667,11.536,-2.2201,1
989,30.22,-0.040861,10.61,-0.91256,1
990,30.25,-1.1441,7.0553,-1.2258,1
991,30.28,-2.0703,4.5628,-1.5663,1
992,30.31,-2.9148,4.4402,-1.1441,1
993,30.34,-3.5685,4.5628,-0.29965,1
994,30.37,-3.7592,5.0531,-0.19068,1
995,30.4,-3.2961,6.3198,-0.65378,1
996,30.43,-3.1463,7.6683,-0.29965,1
997,30.46,-3.9499,9.003,0.57205,1
998,30.49,-4.4811,10.501,-0.23155,1
999,30.52,-3.909,12.177,-1.4165,1
1000,30.551,-3.7592,12.98,-2.1793,1
1001,30.58,-5.5571,13.484000000000002,-2.7513,1
1002,30.61,-6.17,12.681,-2.4108,1
1003,30.64,-4.3313,9.507,-2.6832,1
1004,30.67,-4.018,9.003,-4.0997,1
1005,30.7,-5.5571,10.147,-5.1349,1
1006,30.73,-6.1292,10.038,-5.8976,1
1007,30.76,-5.2847,8.0769,-3.5685,1
1008,30.79,-2.3427,6.4697,-0.42223,1
1009,30.82,-0.8853200000000001,6.4424,3.7184,1
1010,30.85,-1.9205,5.2847,2.0294,1
1011,30.88,-2.3699,3.0646,0.0,1
1012,30.91,-2.1384,3.8682,-1.5255,1
1013,30.94,-2.9829,6.8238,-3.3369999999999997,1
1014,30.97,-4.4811,8.4991,-3.5277,1
1015,31.0,-7.0826,10.079,0.34051,1
1016,31.03,-7.8589,11.073,0.84446,1
1017,31.06,-6.4016,12.953,-0.19068,1
1018,31.09,-6.3607,13.443,-2.2201,1
1019,31.12,-6.7012,11.222999999999999,-3.5958,1
1020,31.15,-3.3369999999999997,9.0848,-3.4459,1
1021,31.18,-0.72188,9.616,-3.1054,1
1022,31.21,0.38137,12.49,-2.3699,1
1023,31.241,0.8853200000000001,12.762,0.19068,1
1024,31.27,-1.6072,9.4253,-0.8036,1
1025,31.3,-3.5958,5.9793,-1.9886,1
1026,31.33,-4.8625,3.909,-1.4165,1
1027,31.36,-5.1757,2.9556,-0.91256,1
1028,31.39,-4.3994,3.7592,-0.34051,1
1029,31.42,-2.7922,6.0202,0.6946399999999999,1
1030,31.45,-1.757,8.1177,1.6481,1
1031,31.48,-2.0294,8.7715,0.72188,1
1032,31.51,-4.018,9.3844,-0.6946399999999999,1
1033,31.54,-6.17,11.032,-1.0759999999999998,1
1034,31.57,-6.5105,13.212,-2.1384,1
1035,31.6,-6.279,13.947000000000001,-4.2495,1
1036,31.63,-4.8625,11.645,-3.909,1
1037,31.66,-3.7184,10.038,-3.6366,1
1038,31.69,-5.2438,11.495999999999999,-4.522,1
1039,31.72,-7.2052,11.835999999999999,-3.1735,1
1040,31.75,-7.3141,9.507,-1.9477,1
1041,31.78,-3.4051,6.3607,-2.1112,1
1042,31.81,-1.0351,4.3721,-1.1169,1
1043,31.84,-0.8853200000000001,4.0997,-0.8036,1
1044,31.87,-1.9886,4.2495,0.42223,1
1045,31.9,-2.5606,3.7592,0.95342,1
1046,31.93,-2.4517,5.3664,-0.76274,1
1047,31.96,-2.7241,8.0769,-1.8796,1
1048,31.99,-4.0589,10.379000000000001,-2.5334,1
1049,32.02,-7.5048,11.564,-2.2201,1
1050,32.05,-8.8124,11.345999999999998,-1.3076,1
1051,32.08,-8.0496,12.49,-0.10895999999999999,1
1052,32.11,-7.3958,12.49,-0.84446,1
1053,32.14,-4.7535,10.379000000000001,-2.3018,1
1054,32.17,-0.99429,9.8066,-3.4459,1
1055,32.2,1.185,11.495999999999999,-4.2087,1
1056,32.23,1.1441,11.686,-3.2553,1
1057,32.26,-0.84446,10.187999999999999,0.31327,1
1058,32.29,-3.1735,6.9736,0.9261799999999999,1
1059,32.32,-3.909,4.1814,-0.50395,1
1060,32.352,-4.3721,3.0237,-0.6946399999999999,1
1061,32.38,-4.6309,3.5277,-0.5311899999999999,1
1062,32.41,-4.018,5.2847,-0.14982,1
1063,32.44,-2.7922,7.3141,0.6946399999999999,1
1064,32.47,-2.6015,8.431000000000001,0.8853200000000001,1
1065,32.5,-4.6309,9.8066,0.081722,1
1066,32.53,-6.2381,11.727,-0.76274,1
1067,32.56,-5.5162,13.212,-1.6889,1
1068,32.59,-5.4073,13.905999999999999,-3.2553,1
1069,32.62,-5.5162,12.530999999999999,-3.1463,1
1070,32.65,-3.7865,9.507,-2.7241,1
1071,32.68,-3.9499,9.3844,-3.9499,1
1072,32.71,-5.8567,10.651,-5.1757,1
1073,32.74,-7.5865,10.501,-4.1406,1
1074,32.77,-6.2381,8.7306,-3.1735,1
1075,32.8,-2.3018,6.7012,-1.4165,1
1076,32.83,-1.0351,6.2109,2.2201,1
1077,32.86,-2.3427,5.4345,1.6889,1
1078,32.89,-2.7513,3.6775,-0.61292,1
1079,32.92,-2.1793,3.9499,-1.6481,1
1080,32.95,-2.261,6.2109,-2.5606,1
1081,32.98,-3.2144,8.1177,-2.8739,1
1082,33.01,-5.2438,9.6977,-1.5663,1
1083,33.04,-7.7364,10.842,-0.57205,1
1084,33.07,-7.7364,12.572000000000001,0.19068,1
1085,33.1,-6.7829,13.525,-1.4574,1
1086,33.13,-6.4288,11.877,-2.833,1
1087,33.16,-3.6775,9.616,-3.4868,1
1088,33.19,-0.8853200000000001,8.9622,-3.5277,1
1089,33.22,0.19068,11.222999999999999,-3.1054,1
1090,33.25,0.081722,12.34,-1.3076,1
1091,33.28,-2.7513,10.379000000000001,1.4982,1
1092,33.31,-4.0589,6.5514,-0.6946399999999999,1
1093,33.34,-4.1814,3.7865,-1.4982,1
